time,I_cell,T_stack,P_ano,P_cat,m_dot_Osep,m_dot_Hsep,C1,C2,C3,C4,C5,C6,Fault_class
620.8,38.3152182855481,312.374778145539,108494.441444038,1105005.55855596,0.0169888828880756,0.0100111171119245,0,0,1,0,0,0,6
621,38.3335515218665,312.415419133133,108494.438750729,1105005.56124927,0.0169888775014572,0.0100111224985428,0,0,1,0,0,0,6
621.2,38.3470973268965,312.445442556654,108494.436760729,1105005.56323927,0.0169888735214575,0.0100111264785425,0,0,1,0,1,0,6
621.4,38.3571054496223,312.467622300714,108494.435290443,1105005.56470956,0.0169888705808864,0.0100111294191136,0,0,1,0,1,0,6
621.6,38.3644995820614,312.484007552241,108494.434204175,1105005.56579582,0.0169888684083506,0.0100111315916494,0,0,1,0,1,0,6
621.8,38.3699623415885,312.496112136839,108494.433401644,1105005.56659836,0.016988866803287,0.010011133196713,0,0,1,0,1,0,6
622,38.3739981426044,312.505054386931,108494.432808745,1105005.56719125,0.0169888656174902,0.0100111343825098,0,0,1,0,1,0,6
622.2,38.3769796925825,312.511660467105,108494.432370726,1105005.56762927,0.0169888647414524,0.0100111352585476,0,0,1,0,1,0,6
622.4,38.3791823680611,312.516540704488,108494.432047131,1105005.56795287,0.0169888640942629,0.0100111359057371,0,0,1,0,1,0,6
622.6,38.3808096246604,312.520145977125,108494.431808071,1105005.56819193,0.0169888636161427,0.0100111363838573,0,0,1,0,1,0,6
622.8,38.3820117767753,312.522809370534,108494.431631463,1105005.56836854,0.0169888632629264,0.0100111367370735,0,0,1,0,0,0,6
623,38.3828998754589,312.524776951264,108494.431500993,1105005.56849901,0.0169888630019853,0.0100111369980147,0,0,1,0,0,0,6
623.2,38.3835559631039,312.526230500756,108494.431404607,1105005.56859539,0.0169888628092137,0.0100111371907863,0,0,1,0,1,0,6
623.4,38.3840406503919,312.527304309917,108494.431333401,1105005.5686666,0.0169888626668029,0.0100111373331971,0,0,1,0,1,0,6
623.6,38.384398714477,312.528097586068,108494.431280798,1105005.5687192,0.0169888625615965,0.0100111374384035,0,0,1,0,1,0,6
623.8,38.3846632350309,312.528683618567,108494.431241938,1105005.56875806,0.016988862483875,0.010011137516125,0,0,1,0,1,0,6
624,38.384858649959,312.529116549893,108494.431213229,1105005.56878677,0.0169888624264582,0.0100111375735418,0,0,1,0,1,0,6
624.2,38.3850030129241,312.529436377778,108494.431192021,1105005.56880798,0.0169888623840415,0.0100111376159585,0,0,1,0,1,0,6
624.4,38.3851096611561,312.529672650532,108494.431176353,1105005.56882365,0.0169888623527061,0.0100111376472939,0,0,1,0,1,0,6
624.6,38.3851884475796,312.529847196961,108494.431164779,1105005.56883522,0.016988862329557,0.010011137670443,0,0,1,0,1,0,6
624.8,38.3852466510672,312.529976143084,108494.431156228,1105005.56884377,0.0169888623124557,0.0100111376875443,0,0,1,0,0,0,6
625,38.3852896488989,312.530071401996,108494.431149911,1105005.56885009,0.0169888622998221,0.0100111377001779,0,0,1,0,0,0,6
625.2,38.3853214135468,312.53014177449,108494.431145244,1105005.56885476,0.016988862290489,0.010011137709511,0,0,1,0,1,0,6
625.4,38.3853448796779,312.53019376215,108494.431141797,1105005.5688582,0.0169888622835941,0.0100111377164059,0,0,1,0,1,0,6
625.6,38.3853622152792,312.530232168019,108494.43113925,1105005.56886075,0.0169888622785006,0.0100111377214994,0,0,1,0,1,0,6
625.8,38.3853750219517,312.530260540344,108494.431137369,1105005.56886263,0.0169888622747377,0.0100111377252623,0,0,1,0,1,0,6
626,38.3853844828784,312.530281500391,108494.431135979,1105005.56886402,0.0169888622719579,0.0100111377280421,0,0,1,0,1,0,6
626.2,38.385391472136,312.53029698462,108494.431134952,1105005.56886505,0.0169888622699043,0.0100111377300957,0,0,1,0,1,0,6
626.4,38.3853966354484,312.530308423589,108494.431134194,1105005.56886581,0.0169888622683873,0.0100111377316127,0,0,1,0,1,0,6
626.6,38.3854004498442,312.530316874125,108494.431133633,1105005.56886637,0.0169888622672665,0.0100111377327335,0,0,1,0,1,0,6
626.8,38.385403267728,312.530323116956,108494.431133219,1105005.56886678,0.0169888622664386,0.0100111377335614,0,0,1,0,0,0,6
627,38.385405349439,312.530327728846,108494.431132913,1105005.56886709,0.0169888622658269,0.0100111377341731,0,0,1,0,0,0,6
627.2,38.3854068873024,312.530331135878,108494.431132688,1105005.56886731,0.0169888622653751,0.0100111377346249,0,0,1,0,1,0,6
627.4,38.3854080233986,312.530333652822,108494.431132521,1105005.56886748,0.0169888622650413,0.0100111377349587,0,0,1,0,1,0,6
627.6,38.3854088626894,312.530335512213,108494.431132397,1105005.5688676,0.0169888622647947,0.0100111377352053,0,0,1,0,1,0,6
627.8,38.3854094827152,312.530336885839,108494.431132306,1105005.56886769,0.0169888622646125,0.0100111377353875,0,0,1,0,1,0,6
628,38.3854099407591,312.530337900604,108494.431132239,1105005.56886776,0.0169888622644779,0.0100111377355221,0,0,1,0,1,0,6
628.2,38.3854102791389,312.530338650261,108494.431132189,1105005.56886781,0.0169888622643785,0.0100111377356215,0,0,1,0,1,0,6
628.4,38.3854105291169,312.53033920407,108494.431132153,1105005.56886785,0.016988862264305,0.010011137735695,0,0,1,0,1,0,6
628.6,38.3854107137881,312.530339613197,108494.431132125,1105005.56886787,0.0169888622642508,0.0100111377357492,0,0,1,0,1,0,6
628.8,38.3854108502139,312.530339915439,108494.431132105,1105005.56886789,0.0169888622642107,0.0100111377357893,0,0,1,0,0,0,6
629,38.3854109509984,312.53034013872,108494.431132091,1105005.56886791,0.0169888622641811,0.0100111377358189,0,0,1,0,0,0,6
629.2,38.3854110254529,312.530340303669,108494.43113208,1105005.56886792,0.0169888622641592,0.0100111377358408,0,0,1,0,1,0,6
629.4,38.3854110804562,312.530340425525,108494.431132072,1105005.56886793,0.016988862264143,0.010011137735857,0,0,1,0,1,0,6
629.6,38.3854111210898,312.530340515546,108494.431132066,1105005.56886793,0.0169888622641311,0.0100111377358689,0,0,1,0,1,0,6
629.8,38.3854111511079,312.530340582049,108494.431132061,1105005.56886794,0.0169888622641223,0.0100111377358777,0,0,1,0,1,0,6
630,38.3854111732837,312.530340631178,108494.431132058,1105005.56886794,0.0169888622641158,0.0100111377358842,0,0,1,0,1,0,6
630.2,38.3854111896662,312.530340667472,108494.431132055,1105005.56886794,0.0169888622641109,0.0100111377358891,0,0,1,0,1,0,6
630.4,38.3854112017686,312.530340694285,108494.431132054,1105005.56886795,0.0169888622641074,0.0100111377358926,0,0,1,0,1,0,6
630.6,38.3854112107094,312.530340714092,108494.431132052,1105005.56886795,0.0169888622641048,0.0100111377358952,0,0,1,0,1,0,6
630.8,38.3854112173143,312.530340728725,108494.431132051,1105005.56886795,0.0169888622641028,0.0100111377358972,0,0,1,0,0,0,6
631,38.3854112221938,312.530340739535,108494.431132051,1105005.56886795,0.0169888622641014,0.0100111377358986,0,0,1,0,0,0,6
631.2,38.3854112257984,312.530340747521,108494.43113205,1105005.56886795,0.0169888622641003,0.0100111377358997,0,0,1,0,1,0,6
631.4,38.3854112284614,312.53034075342,108494.43113205,1105005.56886795,0.0169888622640995,0.0100111377359005,0,0,1,0,1,0,6
631.6,38.3854112304286,312.530340757779,108494.431132049,1105005.56886795,0.016988862264099,0.010011137735901,0,0,1,0,1,0,6
631.8,38.3854112318819,312.530340760999,108494.431132049,1105005.56886795,0.0169888622640985,0.0100111377359015,0,0,1,0,1,0,6
632,38.3854112329555,312.530340763377,108494.431132049,1105005.56886795,0.0169888622640982,0.0100111377359018,0,0,1,0,1,0,6
632.2,38.3854112337487,312.530340765134,108494.431132049,1105005.56886795,0.016988862264098,0.010011137735902,0,0,1,0,1,0,6
632.4,38.3854112343346,312.530340766432,108494.431132049,1105005.56886795,0.0169888622640978,0.0100111377359022,0,0,1,0,1,0,6
632.6,38.3854112347674,312.530340767391,108494.431132049,1105005.56886795,0.0169888622640977,0.0100111377359023,0,0,1,0,1,0,6
632.8,38.3854112350872,312.5303407681,108494.431132049,1105005.56886795,0.0169888622640976,0.0100111377359024,0,0,1,0,0,0,6
633,38.3854112353234,312.530340768623,108494.431132049,1105005.56886795,0.0169888622640975,0.0100111377359025,0,0,1,0,1,0,6
633.2,38.385411235498,312.53034076901,108494.431132049,1105005.56886795,0.0169888622640975,0.0100111377359025,0,0,1,0,1,0,6
633.4,38.3854112356269,312.530340769295,108494.431132049,1105005.56886795,0.0169888622640974,0.0100111377359026,0,0,1,0,1,0,6
633.6,38.3854112357221,312.530340769506,108494.431132049,1105005.56886795,0.0169888622640974,0.0100111377359026,0,0,1,0,1,0,6
633.8,38.3854112357925,312.530340769662,108494.431132049,1105005.56886795,0.0169888622640974,0.0100111377359026,0,0,1,0,1,0,6
634,38.3854112358445,312.530340769777,108494.431132049,1105005.56886795,0.0169888622640974,0.0100111377359026,0,0,1,0,1,0,6
634.2,38.3854112358829,312.530340769862,108494.431132049,1105005.56886795,0.0169888622640974,0.0100111377359026,0,0,1,0,1,0,6
634.4,38.3854112359112,312.530340769925,108494.431132049,1105005.56886795,0.0169888622640974,0.0100111377359026,0,0,1,0,1,0,6
634.6,38.3854112359322,312.530340769972,108494.431132049,1105005.56886795,0.0169888622640973,0.0100111377359027,0,0,1,0,1,0,6
634.8,38.3854112359477,312.530340770006,108494.431132049,1105005.56886795,0.0169888622640973,0.0100111377359027,0,0,1,0,0,0,6
635,38.3854112359591,312.530340770031,108494.431132049,1105005.56886795,0.0169888622640973,0.0100111377359027,0,0,1,0,1,0,6
635.2,38.3854112359676,312.53034077005,108494.431132049,1105005.56886795,0.0169888622640973,0.0100111377359027,0,0,1,0,1,0,6
635.4,38.3854112359738,312.530340770064,108494.431132049,1105005.56886795,0.0169888622640973,0.0100111377359027,0,0,1,0,1,0,6
635.6,38.3854112359784,312.530340770074,108494.431132049,1105005.56886795,0.0169888622640973,0.0100111377359027,0,0,1,0,1,0,6
635.8,38.3854112359818,312.530340770082,108494.431132049,1105005.56886795,0.0169888622640973,0.0100111377359027,0,0,1,0,1,0,6
636,38.3854112359843,312.530340770087,108494.431132049,1105005.56886795,0.0169888622640973,0.0100111377359027,0,0,1,0,1,0,6
636.2,38.3854112359862,312.530340770091,108494.431132049,1105005.56886795,0.0169888622640973,0.0100111377359027,0,0,1,0,1,0,6
636.4,38.3854112359876,312.530340770094,108494.431132049,1105005.56886795,0.0169888622640973,0.0100111377359027,0,0,1,0,1,0,6
636.6,38.3854112359886,312.530340770097,108494.431132049,1105005.56886795,0.0169888622640973,0.0100111377359027,0,0,1,0,1,0,6
636.8,38.3854112359893,312.530340770098,108494.431132049,1105005.56886795,0.0169888622640973,0.0100111377359027,0,0,1,0,0,0,6
637,38.3854112359899,312.530340770099,108494.431132049,1105005.56886795,0.0169888622640973,0.0100111377359027,0,0,1,0,1,0,6
637.2,38.3854112359903,312.5303407701,108494.431132049,1105005.56886795,0.0169888622640973,0.0100111377359027,0,0,1,0,1,0,6
637.4,38.3854112359906,312.530340770101,108494.431132049,1105005.56886795,0.0169888622640973,0.0100111377359027,0,0,1,0,1,0,6
637.6,38.3854112359908,312.530340770102,108494.431132049,1105005.56886795,0.0169888622640973,0.0100111377359027,0,0,1,0,1,0,6
637.8,38.385411235991,312.530340770102,108494.431132049,1105005.56886795,0.0169888622640973,0.0100111377359027,0,0,1,0,1,0,6
638,38.3854112359911,312.530340770102,108494.431132049,1105005.56886795,0.0169888622640973,0.0100111377359027,0,0,1,0,1,0,6
638.2,38.3854112359912,312.530340770102,108494.431132049,1105005.56886795,0.0169888622640973,0.0100111377359027,0,0,1,0,1,0,6
638.4,38.3854112359913,312.530340770103,108494.431132049,1105005.56886795,0.0169888622640973,0.0100111377359027,0,0,1,0,1,0,6
638.6,38.3854112359913,312.530340770103,108494.431132049,1105005.56886795,0.0169888622640973,0.0100111377359027,0,0,1,0,1,0,6
638.8,38.3854112359913,312.530340770103,108494.431132049,1105005.56886795,0.0169888622640973,0.0100111377359027,0,0,1,0,0,0,6
639,38.3854112359914,312.530340770103,108494.431132049,1105005.56886795,0.0169888622640973,0.0100111377359027,0,0,1,0,1,0,6
639.2,38.3854112359914,312.530340770103,108494.431132049,1105005.56886795,0.0169888622640973,0.0100111377359027,0,0,1,0,1,0,6
639.4,38.3854112359914,312.530340770103,108494.431132049,1105005.56886795,0.0169888622640973,0.0100111377359027,0,0,1,0,1,0,6
639.6,38.3854112359914,312.530340770103,108494.431132049,1105005.56886795,0.0169888622640973,0.0100111377359027,0,0,1,0,1,0,6
639.8,38.3854112359914,312.530340770103,108494.431132049,1105005.56886795,0.0169888622640973,0.0100111377359027,0,0,1,0,1,0,6
640,42.3301257711556,312.530340770103,108493.879280792,1105006.12071921,0.0169877585615849,0.0100122414384151,0,0,1,0,1,0,6
640.2,42.3615704845082,312.592976119776,108493.854442856,1105006.14555714,0.0169877088857114,0.0100122911142886,0,0,1,0,1,0,6
640.4,42.3848275110467,312.639290393225,108493.851026356,1105006.14897364,0.0169877020527121,0.0100122979472879,0,0,1,0,1,0,6
640.6,42.402027673427,312.673536473051,108493.848499613,1105006.15150039,0.016987696999226,0.010012303000774,0,0,1,0,1,0,6
640.8,42.4147477552911,312.69885901876,108493.846631,1105006.153369,0.0169876932619993,0.0100123067380007,0,0,1,0,0,0,6
641,42.4241543352728,312.717583259878,108493.845249146,1105006.15475085,0.0169876904982921,0.0100123095017078,0,0,1,0,1,0,6
641.2,42.4311103763083,312.731428527472,108493.844227282,1105006.15577272,0.0169876884545648,0.0100123115454352,0,0,1,0,1,0,6
641.4,42.4362541759769,312.741666139823,108493.843471642,1105006.15652836,0.0169876869432836,0.0100123130567163,0,0,1,0,1,0,6
641.6,42.4400578185056,312.74923614461,108493.842912874,1105006.15708713,0.0169876858257484,0.0100123141742516,0,0,1,0,1,0,6
641.8,42.4428704362601,312.754833639883,108493.842499691,1105006.15750031,0.0169876849993824,0.0100123150006176,0,0,1,0,1,0,6
642,42.4449502206338,312.758972601482,108493.842194164,1105006.15780584,0.0169876843883275,0.0100123156116725,0,0,1,0,1,0,6
642.2,42.4464881039222,312.762033078465,108493.841968243,1105006.15803176,0.0169876839364868,0.0100123160635132,0,0,1,0,1,0,6
642.4,42.4476252770115,312.764296090595,108493.841801189,1105006.15819881,0.0169876836023774,0.0100123163976226,0,0,1,0,1,0,6
642.6,42.4484661460983,312.765969432468,108493.841677662,1105006.15832234,0.0169876833553241,0.0100123166446759,0,0,1,0,1,0,6
642.8,42.4490879152583,312.767206753796,108493.841586322,1105006.15841368,0.016987683172644,0.010012316827356,0,0,1,0,0,0,6
643,42.4495476731695,312.768121667932,108493.841518782,1105006.15848122,0.0169876830375638,0.0100123169624362,0,0,1,0,1,0,6
643.2,42.449887633847,312.768798184113,108493.84146884,1105006.15853116,0.016987682937681,0.010012317062319,0,0,1,0,1,0,6
643.4,42.4501390121254,312.769298421388,108493.841431912,1105006.15856809,0.0169876828638242,0.0100123171361758,0,0,1,0,1,0,6
643.6,42.4503248894888,312.769668312519,108493.841404606,1105006.15859539,0.0169876828092121,0.0100123171907879,0,0,1,0,1,0,6
643.8,42.4504623332507,312.769941821626,108493.841384415,1105006.15861558,0.0169876827688302,0.0100123172311698,0,0,1,0,1,0,6
644,42.4505639635947,312.770144062842,108493.841369485,1105006.15863051,0.0169876827389705,0.0100123172610295,0,0,1,0,1,0,6
644.2,42.450639112323,312.770293606345,108493.841358446,1105006.15864155,0.0169876827168912,0.0100123172831088,0,0,1,0,1,0,6
644.4,42.4506946796854,312.770404183505,108493.841350283,1105006.15864972,0.0169876827005651,0.0100123172994349,0,0,1,0,1,0,6
644.6,42.4507357679561,312.770485947728,108493.841344247,1105006.15865575,0.0169876826884931,0.0100123173115069,0,0,1,0,1,0,6
644.8,42.4507661499235,312.770546406762,108493.841339783,1105006.15866022,0.0169876826795667,0.0100123173204333,0,0,1,0,0,0,6
645,42.4507886153096,312.770591112069,108493.841336483,1105006.15866352,0.0169876826729662,0.0100123173270338,0,0,1,0,1,0,6
645.2,42.4508052269244,312.770624168577,108493.841334043,1105006.15866596,0.0169876826680856,0.0100123173319144,0,0,1,0,1,0,6
645.4,42.4508175100756,312.770648611597,108493.841332238,1105006.15866776,0.0169876826644767,0.0100123173355233,0,0,1,0,1,0,6
645.6,42.4508265926242,312.770666685534,108493.841330904,1105006.1586691,0.0169876826618082,0.0100123173381918,0,0,1,0,1,0,6
645.8,42.4508333085463,312.77068004997,108493.841329918,1105006.15867008,0.016987682659835,0.010012317340165,0,0,1,0,1,0,6
646,42.4508382745102,312.770689932053,108493.841329188,1105006.15867081,0.016987682658376,0.010012317341624,0,0,1,0,1,0,6
646.2,42.4508419465,312.770697239176,108493.841328649,1105006.15867135,0.0169876826572971,0.0100123173427029,0,0,1,0,1,0,6
646.4,42.4508446616846,312.770702642292,108493.84132825,1105006.15867175,0.0169876826564994,0.0100123173435006,0,0,1,0,1,0,6
646.6,42.4508466693775,312.770706637526,108493.841327955,1105006.15867205,0.0169876826559095,0.0100123173440905,0,0,1,0,1,0,6
646.8,42.4508481539286,312.770709591727,108493.841327737,1105006.15867226,0.0169876826554733,0.0100123173445267,0,0,1,0,0,0,6
647,42.4508492516523,312.770711776156,108493.841327575,1105006.15867242,0.0169876826551508,0.0100123173448492,0,0,1,0,1,0,6
647.2,42.4508500633437,312.770713391392,108493.841327456,1105006.15867254,0.0169876826549123,0.0100123173450877,0,0,1,0,1,0,6
647.4,42.4508506635338,312.770714585748,108493.841327368,1105006.15867263,0.016987682654736,0.010012317345264,0,0,1,0,1,0,6
647.6,42.4508511073333,312.770715468892,108493.841327303,1105006.1586727,0.0169876826546056,0.0100123173453944,0,0,1,0,1,1,6
647.8,42.4508514354925,312.770716121916,108493.841327255,1105006.15867275,0.0169876826545092,0.0100123173454908,0,0,1,0,1,1,6
648,42.4508516781438,312.770716604783,108493.841327219,1105006.15867278,0.0169876826544379,0.0100123173455621,0,0,1,0,1,1,6
648.2,42.4508518575677,312.77071696183,108493.841327193,1105006.15867281,0.0169876826543852,0.0100123173456148,0,0,1,0,1,0,6
648.4,42.4508519902394,312.770717225842,108493.841327173,1105006.15867283,0.0169876826543462,0.0100123173456538,0,0,1,0,1,1,6
648.6,42.450852088341,312.77071742106,108493.841327159,1105006.15867284,0.0169876826543174,0.0100123173456826,0,0,1,0,1,0,6
648.8,42.4508521608804,312.770717565411,108493.841327148,1105006.15867285,0.016987682654296,0.010012317345704,0,0,1,0,0,0,6
649,42.4508522145184,312.770717672149,108493.84132714,1105006.15867286,0.0169876826542803,0.0100123173457197,0,0,1,0,1,0,6
649.2,42.4508522541799,312.770717751074,108493.841327134,1105006.15867287,0.0169876826542686,0.0100123173457314,0,0,1,0,1,0,6
649.4,42.4508522835069,312.770717809433,108493.84132713,1105006.15867287,0.01698768265426,0.01001231734574,0,0,1,0,1,0,6
649.6,42.4508523051922,312.770717852586,108493.841327127,1105006.15867287,0.0169876826542536,0.0100123173457464,0,0,1,0,1,0,6
649.8,42.450852321227,312.770717884495,108493.841327124,1105006.15867288,0.0169876826542489,0.0100123173457511,0,0,1,0,1,0,6
650,42.4508523330836,312.770717908089,108493.841327123,1105006.15867288,0.0169876826542454,0.0100123173457546,0,0,1,0,1,0,6
