time,ARR1,ARR2,ARR3,ARR4,ARR5,ARR6,C1,C2,C3,C4,C5,C6,Fault_class
801.4,0.000230623337297524,-1.87423465352494e-07,-3.22404897102123e-07,-3.62511372993842e-07,-3.62511373031426e-07,-1.70755038858137,0,0,0,0,0,0,8
801.6,0.00278282647715217,4.43334664796723e-07,3.17638578906556e-07,-6.02855312245007e-06,-6.02855312247651e-06,-1.15503266868849,0,0,0,0,0,0,8
801.8,-0.00202890073462386,-6.87663385486011e-07,-7.27739997856874e-07,4.5102335125361e-06,4.51023351251998e-06,-2.07560220130176,0,0,0,0,0,0,8
802,0.00705199342227152,1.41012973308776e-06,1.27946286205976e-06,-1.5515889674142e-05,-1.55158896741438e-05,-0.204626685665798,0,0,0,0,0,0,8
802.2,-0.00574992091664889,-1.9021650679083e-06,-1.86655575439001e-06,1.25451882528101e-05,1.25451882527923e-05,-2.81810460130696,0,0,0,0,0,0,8
802.4,-0.0151584077896616,-1.46710590008963e-06,-1.30101579505057e-06,3.31560220798638e-05,3.31560220798767e-05,-3.6159627579514,0,0,0,0,0,0,8
802.6,-0.0074054524867026,1.10000403508301e-06,1.18180239581115e-06,1.61661862465449e-05,1.61661862465411e-05,-1.88123972969219,0,0,0,0,0,0,8
802.8,0.00361559964593554,1.65335432926766e-06,1.60060474792895e-06,-8.06208736386052e-06,-8.06208736388679e-06,-0.575924935196347,0,0,0,0,0,0,8
803,-0.00985926230434751,-2.03843027615221e-06,-1.92775887948159e-06,2.14692969539472e-05,2.14692969539396e-05,-3.4570099468447,0,0,0,0,0,0,8
803.2,0.00680324553900131,2.50508301697828e-06,2.41895188682318e-06,-1.51939990746957e-05,-1.51939990747347e-05,0.173475166565852,0,0,0,0,0,0,8
803.4,0.00101211129962697,-8.48822877116853e-07,-8.69386456082002e-07,-2.40058500140126e-06,-2.40058500145819e-06,-1.74894799545576,0,0,0,0,0,0,8
803.6,0.0014598746009365,7.31226119951446e-08,5.1144471544983e-08,-3.32585075734376e-06,-3.32585075738114e-06,-1.2283366889622,0,0,0,0,0,0,8
803.8,-0.0221344758714093,-3.59038886492505e-06,-3.32369418301055e-06,4.81549121781539e-05,4.81549121781152e-05,-5.15959227306211,0,0,0,0,0,0,8
804,-0.0165512138608515,7.08379368071573e-07,9.18514775264566e-07,3.60414112055511e-05,3.60414112055253e-05,-3.0023030877086,0,0,0,0,0,1,8
804.2,-0.00876582103087524,1.08516268133966e-06,1.19805123973432e-06,1.90410955026173e-05,1.90410955026054e-05,-2.27640744104568,0,0,0,0,0,1,8
804.4,0.00199784040720109,1.59688454124611e-06,1.57439754612875e-06,-4.571583171586e-06,-4.57158317160532e-06,-1.04174640941277,0,0,0,0,0,0,8
804.6,-0.0121309164820165,-2.15210935353635e-06,-2.00603855013293e-06,2.63890843535283e-05,2.63890843535307e-05,-4.04140440618746,0,0,0,0,0,0,8
804.8,0.000509102689386653,1.86325525851165e-06,1.86072418016817e-06,-1.33885893600898e-06,-1.33885893596992e-06,-1.10257590591365,0,0,0,0,0,0,8
805,0.00210016187083964,2.43554789672009e-07,2.16222376426504e-07,-4.76226000213288e-06,-4.76226000213316e-06,-1.60671889243283,0,0,0,0,0,0,8
805.2,0.00662612807735692,7.07098279504853e-07,6.236819558308e-07,-1.46709610285631e-05,-1.46709610285406e-05,-0.858315891172471,0,0,0,0,0,0,8
805.4,0.000402284550556894,-9.15298049816709e-07,-9.24076902883782e-07,-9.75374027971728e-07,-9.75374027960324e-07,-2.0698224029307,0,0,0,0,0,0,8
805.6,-0.00730733590269139,-1.18060376844819e-06,-1.0918244697693e-06,1.59446338196557e-05,1.59446338196671e-05,-2.93561742892076,0,0,0,0,0,0,8
805.8,0.0100624843153407,2.63063163035517e-06,2.50880743849361e-06,-2.23225149102125e-05,-2.23225149101758e-05,0.431333932398729,0,0,0,0,0,0,8
806,0.0205962244445939,1.68714073585892e-06,1.42762669998244e-06,-4.55143977460571e-05,-4.5514397745989e-05,1.25120081282306,0,0,0,0,0,0,8
806.2,0.0160007292811256,-5.80109861765191e-07,-7.87436839123561e-07,-3.53319415874107e-05,-3.53319415874064e-05,0.094215528904015,0,0,0,0,0,0,8
806.4,0.00571944269351347,-1.47992105127873e-06,-1.55852888681124e-06,-1.27083022893742e-05,-1.27083022893823e-05,-1.12502171803927,0,0,0,0,0,0,8
806.6,-0.0141474478944104,-3.00213952951017e-06,-2.83292996227548e-06,3.07383597080395e-05,3.07383597080086e-05,-3.7625519333191,0,0,0,0,0,0,8
806.8,-0.0264868832337202,-1.97776422825151e-06,-1.64845649125377e-06,5.77384127762068e-05,5.77384127762092e-05,-4.83392972946232,0,0,0,0,0,0,8
807,-0.0184452490005917,1.05801431465378e-06,1.29488687961001e-06,4.02192207516694e-05,4.02192207516883e-05,-3.15282600938546,0,0,0,0,0,0,8
807.2,-0.0245850060750838,-1.05886498822541e-06,-7.50243162081409e-07,5.36894477001452e-05,5.36894477001254e-05,-5.03794645035833,0,0,0,0,0,1,8
807.4,-0.0351881316637945,-1.77386990240817e-06,-1.33300479377126e-06,7.68225629075263e-05,7.6822562907481e-05,-6.80033188501315,0,0,0,0,0,1,8
807.6,-0.0185235080124251,2.32783475393341e-06,2.56944785780491e-06,4.03584586417701e-05,4.03584586417739e-05,-3.81824015787221,0,0,0,0,0,1,8
807.8,-0.0220116938476798,-6.55535860427772e-07,-3.78399627474561e-07,4.80569180570074e-05,4.8056918057018e-05,-5.73325406384631,0,0,0,0,0,1,8
808,-0.0198150432257927,1.9292701427525e-07,4.4507672020152e-07,4.33064806115387e-05,4.33064806115576e-05,-5.39243293709075,0,0,0,0,0,1,8
808.2,-0.016946020240104,3.11068872496752e-07,5.27303296521153e-07,3.70641432557298e-05,3.70641432557813e-05,-5.2591316914644,0,0,0,0,0,1,8
808.4,-0.0215462409937339,-8.12262510919547e-07,-5.40939640483537e-07,4.71397930092728e-05,4.71397930092591e-05,-6.36775529045517,0,0,0,0,0,1,8
808.6,-0.00886202936420117,1.80909600250659e-06,1.92684726833886e-06,1.93227696171019e-05,1.93227696170353e-05,-4.12420289830958,0,0,0,0,0,1,8
808.8,0.0052469927721753,2.11404393703558e-06,2.05243175274129e-06,-1.16999047952165e-05,-1.16999047952599e-05,-2.55516608006296,0,0,0,0,0,1,8
809,-0.0180654658327361,-3.52767043720609e-06,-3.3107843427697e-06,3.92177464566495e-05,3.92177464566327e-05,-7.17649875820125,0,0,0,0,0,1,8
809.2,0.0130377204420295,4.68410616165689e-06,4.52772921987802e-06,-2.93715820493266e-05,-2.93715820493559e-05,-0.487148829254829,0,0,0,0,0,0,8
809.4,-0.0102603204825026,-3.49235434397552e-06,-3.37674221421098e-06,2.17742212360801e-05,2.1774221236055e-05,-6.15582997537405,0,0,0,0,0,0,8
809.6,0.0197001760012941,4.55573599442397e-06,4.31245062178233e-06,-4.4256373090029e-05,-4.42563730900684e-05,0.445466829687534,0,0,0,0,0,0,8
809.8,0.0142518545265461,-7.31341041822684e-07,-9.19527281263157e-07,-3.1964365578261e-05,-3.196436557829e-05,-2.08442725447788,0,0,0,0,0,1,8
810,0.0159229848574353,3.35963477662328e-07,1.30873715446648e-07,-3.54403340806099e-05,-3.54403340806489e-05,-1.15821995142965,0,0,0,0,0,0,8
810.2,0.00910046794452924,-9.55853822573851e-07,-1.0769655929796e-06,-2.03044015667246e-05,-2.03044015666981e-05,-2.1554261658072,0,0,0,0,0,0,8
810.4,0.0316140707281304,3.54118546062696e-06,3.14464208549703e-06,-7.00856235354568e-05,-7.00856235354128e-05,2.30226504263787,0,0,0,0,0,0,8
810.6,-0.000535588118990432,-4.72638767592624e-06,-4.73887345024223e-06,3.90658104771702e-07,3.90658104782883e-07,-4.15013093659548,0,0,0,0,0,0,8
810.8,-0.00943008009263298,-1.38112106815097e-06,-1.26859850871543e-06,2.01198954355905e-05,2.01198954356147e-05,-3.63125708649278,0,0,0,0,0,0,8
811,-0.0115660523526676,-3.98459919493553e-07,-2.54636881578635e-07,2.49827125805957e-05,2.49827125805786e-05,-3.64893921041487,0,0,0,0,0,0,8
811.2,-0.0249841858426169,-2.12796775775463e-06,-1.81869713235817e-06,5.43687234499512e-05,5.43687234499527e-05,-6.02187660407068,0,0,0,0,0,1,8
811.4,-0.0208740426301261,4.63210916271193e-07,7.28901802076741e-07,4.54925106796303e-05,4.54925106796327e-05,-4.90708595131976,0,0,0,0,0,1,8
811.6,-0.0279628374233354,-1.21872285470642e-06,-8.67930215337118e-07,6.10292769131809e-05,6.10292769131566e-05,-6.72702811812325,0,0,0,0,0,1,8
811.8,-0.0270647286574129,-4.40295468864267e-08,2.99345180570103e-07,5.91282520738022e-05,5.91282520737986e-05,-6.55264991236283,0,0,0,0,0,1,8
812,-0.0176271004165427,1.27116743555258e-06,1.49873848346522e-06,3.85041333035351e-05,3.85041333035422e-05,-5.41204009781389,0,0,0,0,0,1,8
812.2,-0.00735754652408013,1.46193989120386e-06,1.55935266904571e-06,1.60082441189354e-05,1.60082441189254e-05,-4.50697446025983,0,0,0,0,0,1,8
812.4,-0.0133155771721685,-9.61227221214278e-07,-7.95290677482633e-07,2.90868954616423e-05,2.90868954616765e-05,-6.22147624503804,0,0,0,0,0,1,8
812.6,0.00766756097513841,3.14820197652917e-06,3.05825379125767e-06,-1.71250282074122e-05,-1.71250282074078e-05,-2.37294090240406,0,0,0,0,0,1,8
812.8,-0.00118963999996212,-1.31517226465194e-06,-1.3055062226611e-06,2.3879754710339e-06,2.38797547106307e-06,-5.0533262119894,0,0,0,0,0,1,8
813,-0.00726017441934672,-9.42190157877721e-07,-8.53655243853159e-07,1.57594508738694e-05,1.57594508738334e-05,-5.44021836524329,0,0,0,0,0,1,8
813.2,-0.0111195911839419,-6.40535934483668e-07,-5.01640464778426e-07,2.42638486425013e-05,2.42638486425194e-05,-5.74843700670475,0,0,0,0,0,1,8
813.4,0.00341060213793469,2.16339834867618e-06,2.12536280445113e-06,-7.6693368080949e-06,-7.66933680809074e-06,-3.14256570048216,0,0,0,0,0,1,8
813.6,-0.00026672177410716,-5.46249604672521e-07,-5.45418610111764e-07,4.58987975186648e-07,4.58987975228033e-07,-4.61480376953058,0,0,0,0,0,1,8
813.8,0.0181173915935466,2.83538419014659e-06,2.61097432879067e-06,-4.00934164162573e-05,-4.00934164162772e-05,-1.18045028215621,0,0,0,0,0,0,8
814,2.86109133156159e-05,-2.66148054282161e-06,-2.6720699904485e-06,-3.80955815406931e-07,-3.80955815417516e-07,-5.13331131643707,0,0,0,0,0,1,8
814.2,-0.00820576763561001,-1.26729657982997e-06,-1.16818016674201e-06,1.77530758652642e-05,1.77530758652213e-05,-5.32494704439235,0,0,0,0,0,1,8
814.4,-0.0122330297111399,-6.73640788156925e-07,-5.20991173457293e-07,2.66480463763544e-05,2.66480463763257e-05,-5.59999846398582,0,0,0,0,0,1,8
814.6,-0.015931864734903,-6.47050450939133e-07,-4.46974317657538e-07,3.4793917544507e-05,3.47939175444952e-05,-6.15590320853681,0,0,0,0,0,1,8
814.8,-0.0107127510160901,6.96391872260485e-07,8.34375917663511e-07,2.33961525525057e-05,2.33961525524886e-05,-5.27517542687468,0,0,0,0,0,1,8
815,-0.00136598519895466,1.36631866118486e-06,1.38721302829767e-06,2.89395274434829e-06,2.89395274436431e-06,-4.17939017881485,0,0,0,0,0,1,8
815.2,-0.000662422380328515,9.7302809823574e-08,1.05498098372277e-07,1.38394116126961e-06,1.3839411612585e-06,-4.66549330432102,0,0,0,0,0,1,8
815.4,0.00146270469647026,3.20939630923385e-07,3.02832077390002e-07,-3.26052770637082e-06,-3.26052770637881e-06,-4.32961724509139,0,0,0,0,0,1,8
815.6,0.00825643539857739,1.0541860187317e-06,9.51545900814585e-07,-1.81947726053728e-05,-1.81947726053881e-05,-3.26549988922299,0,0,0,0,0,1,8
815.8,-0.00688672250090434,-2.26640781430113e-06,-2.18660607585138e-06,1.49614031027078e-05,1.49614031026671e-05,-6.12177557532666,0,0,0,0,0,1,8
816,-0.00877529302262534,-3.36069769822337e-07,-2.25978367949601e-07,1.91462916461922e-05,1.91462916462085e-05,-5.55656034081197,0,0,0,0,0,1,8
816.2,-0.0241848934156406,-2.40778096868629e-06,-2.10864317466417e-06,5.27746063509969e-05,5.27746063510401e-05,-8.15861434946818,0,0,0,0,0,1,8
816.4,-0.0237215019489246,-8.63598554342292e-08,2.14412062656325e-07,5.1821157384893e-05,5.18211573849412e-05,-7.45192121281082,0,0,0,0,0,1,8
816.6,-0.0214038803719256,2.01309578120282e-07,4.73756784925404e-07,4.67947596452925e-05,4.67947596453482e-05,-7.44162702970106,0,0,0,0,0,1,8
816.8,-0.0165073141783891,6.12030150530817e-07,8.2361845519924e-07,3.61052314734287e-05,3.61052314734835e-05,-7.05303255232161,0,0,0,0,0,1,8
817,-0.00394292663538885,1.82401803384008e-06,1.87909849496364e-06,8.53262888415023e-06,8.53262888417461e-06,-5.42945688616193,0,0,0,0,0,1,8
817.2,-0.0185095083890064,-2.25169522925663e-06,-2.02417312222857e-06,4.03698173348365e-05,4.03698173349041e-05,-8.67963951288453,0,0,0,0,0,1,8
817.4,-0.0178220187431518,-1.60303510446459e-08,2.10007849515807e-07,3.89255029480939e-05,3.89255029481398e-05,-7.81468187797811,0,0,0,0,0,1,8
817.6,-0.0149987608083989,3.16602324111335e-07,5.07984241754074e-07,3.27858102057502e-05,3.27858102057845e-05,-7.57144606547571,0,0,0,0,0,1,8
817.8,-0.0188108218173789,-6.79725804462284e-07,-4.42844018003209e-07,4.11442216549228e-05,4.11442216549342e-05,-8.52938384099005,0,0,0,0,0,1,8
818,-0.00548908204868621,1.92524247546587e-06,2.00029681692018e-06,1.19155074054983e-05,1.19155074055409e-05,-6.20298629420738,0,0,0,0,0,1,8
818.2,0.012394181868268,2.72088455887544e-06,2.56945621103064e-06,-2.74752226645958e-05,-2.74752226645734e-05,-3.99378946033758,0,0,0,0,0,1,8
818.4,0.0265494938034234,2.26325325122694e-06,1.92898894712096e-06,-5.86897489129259e-05,-5.86897489128883e-05,-2.43690657814563,0,0,0,0,0,1,8
818.6,0.030428391730371,7.64170543310043e-07,3.75933752310531e-07,-6.71787182472753e-05,-6.7178718247248e-05,-2.19636144670787,0,0,0,0,0,1,8
818.8,0.0169355603274883,-1.88503766810322e-06,-2.10863546866172e-06,-3.74426941695893e-05,-3.74426941696235e-05,-4.21506179622344,0,0,0,0,0,1,8
819,0.0184783837023938,3.41839615439924e-07,1.05755329853812e-07,-4.07753890647492e-05,-4.07753890647549e-05,-2.80012553403218,0,0,0,0,0,1,8
819.2,-0.00636819807985437,-3.6840278096234e-06,-3.61661771581887e-06,1.35836342420236e-05,1.35836342420383e-05,-6.83656287440493,0,0,0,0,0,1,8
819.4,0.00248041304996926,1.312356788048e-06,1.28290015076107e-06,-5.74008609843509e-06,-5.74008609842615e-06,-3.88370089951775,0,0,0,0,0,1,8
819.6,0.0153599545124711,1.99651278359671e-06,1.8046727358588e-06,-3.40428891228395e-05,-3.40428891228448e-05,-2.30995138717637,0,0,0,0,0,1,8
819.8,0.0116989632435967,-4.70734554382406e-07,-6.22874778861416e-07,-2.59001111948783e-05,-2.59001111948543e-05,-3.61891558934157,0,0,0,0,0,1,8
820,0.0134386787481355,3.38714950397316e-07,1.67183701516816e-07,-2.96669228440372e-05,-2.96669228440176e-05,-2.98620087719517,0,0,0,0,0,0,8
820.2,0.00922391331609835,-1.12292603394076e-06,-1.20698871271404e-07,-2.04071614940345e-05,-2.04071614940461e-05,-4.64945740762469,0,0,0,0,0,1,8
820.4,0.00325336557305364,-1.32322595716941e-06,-5.33054005302931e-07,-6.58570344398434e-06,-6.58570344398194e-06,-4.6007186614866,0,0,0,0,0,1,8
820.6,-0.0255662873465738,-5.10214921019359e-06,-4.1680394305957e-06,6.24381107887202e-05,6.24381107887159e-05,-8.77757535298252,0,0,0,0,0,1,8
820.8,-0.028177083266327,-8.21419650518335e-07,-1.02807498157428e-08,6.86307716071548e-05,6.86307716071674e-05,-7.36385010715315,0,0,0,0,0,1,8
821,-0.0284742010338702,-3.92454810921047e-07,3.02851113655692e-07,6.92979413164068e-05,6.92979413163968e-05,-7.58461379128123,0,0,0,0,0,1,8
821.2,-0.0172335332421666,1.60931398585603e-06,2.06646043875003e-06,4.19289220972804e-05,4.19289220973055e-05,-5.96758025656257,0,0,0,0,0,1,8
821.4,-0.00778870146495598,1.41450452765107e-06,1.67703961730337e-06,1.89099548530607e-05,1.89099548530929e-05,-5.3596343842266,0,0,0,0,0,1,8
821.6,0.00101618386718662,1.395921296338e-06,1.49084727903829e-06,-2.58429792085998e-06,-2.58429792085482e-06,-4.59889617176503,0,0,0,0,0,1,8
821.8,-0.00483677626504188,-1.03113833566895e-06,-8.90781936047813e-07,1.17259036166407e-05,1.17259036166682e-05,-6.31725262210339,0,0,0,0,0,1,8
822,0.00711893904212437,1.98609008953447e-06,1.94418832019912e-06,-1.75380970758585e-05,-1.75380970758139e-05,-3.84963729063711,0,0,0,0,0,1,8
822.2,0.00664790993628983,-5.19032222721736e-08,-1.08483609538183e-07,-1.63438915129759e-05,-1.6343891512948e-05,-4.77299092988511,0,0,0,0,0,1,8
822.4,-0.00396747627251507,-1.78008513636015e-06,-1.70224709450052e-06,9.58479907115432e-06,9.58479907121284e-06,-6.63142432305334,0,0,0,0,0,1,8
822.6,-0.0109615216889835,-1.23291815772146e-06,-1.06190632712596e-06,2.66715645113047e-05,2.66715645113437e-05,-7.27843638337481,0,0,0,0,0,1,8
822.8,-0.019087821809703,-1.47025718989189e-06,-1.19044735489796e-06,4.64825935313121e-05,4.64825935313499e-05,-8.50449064564332,0,0,0,0,0,1,8
823,-0.0143044391311984,6.73933385204389e-07,8.88715909030101e-07,3.48474457756079e-05,3.48474457756616e-05,-7.44459187502104,0,0,0,0,0,1,8
823.2,-0.0163016334465569,-4.47045836896636e-07,-2.10186997860173e-07,3.97410589319542e-05,3.9741058932016e-05,-8.45274193006943,0,0,0,0,0,1,8
823.4,-0.0103715933853951,8.93652062581629e-07,1.04851586502017e-06,2.52800977389996e-05,2.52800977390549e-05,-7.5427711728208,0,0,0,0,0,1,8
823.6,-0.0185109619922768,-1.46250171692829e-06,-1.20115973662379e-06,4.5113143263249e-05,4.51131432633315e-05,-9.6337981457184,0,0,0,0,0,1,8
823.8,-0.00483502050486927,2.20654967914369e-06,2.28381828431441e-06,1.16788372225678e-05,1.16788372226138e-05,-6.86851173711132,0,0,0,0,0,1,8
824,0.0110298377860704,2.68610895865127e-06,2.53799347362059e-06,-2.72186965501376e-05,-2.72186965501154e-05,-5.05879419835456,0,0,0,0,0,1,8
824.2,-0.00356980928245745,-2.41850475056881e-06,-2.37550963530578e-06,8.47649489904523e-06,8.47649489905234e-06,-8.68006751419948,0,0,0,0,0,1,8
824.4,-0.0129060280122781,-1.6221772575029e-06,-1.44442852766807e-06,3.13097765266845e-05,3.13097765267285e-05,-9.35488156388358,0,0,0,0,0,1,8
824.6,-0.00150963389457075,1.85515111663079e-06,1.8816344017716e-06,3.48648194268631e-06,3.48648194270179e-06,-6.82601240660289,0,0,0,0,0,1,8
824.8,-0.00565020410059595,-7.22131806819665e-07,-6.44686178520038e-07,1.36635122439995e-05,1.36635122439948e-05,-8.44494854001587,0,0,0,0,0,1,8
825,0.0126414818939845,3.09948205528668e-06,2.92774855133229e-06,-3.12139397420445e-05,-3.1213939742049e-05,-4.89757908210716,0,0,0,0,0,1,8
825.2,0.0151486537593629,5.14763421674615e-07,2.99677526232653e-07,-3.72780904124347e-05,-3.72780904124378e-05,-5.59816244538328,0,0,0,0,0,1,8
825.4,0.0162139018303008,2.86887975225946e-07,5.61660517050629e-08,-3.98323962995778e-05,-3.98323962995837e-05,-5.36755999444425,0,0,0,0,0,1,8
825.6,0.0120403996050233,-6.02401273020638e-07,-7.76272123284018e-07,-2.95670931797168e-05,-2.95670931796978e-05,-5.99159513767036,0,0,0,0,0,1,8
825.8,0.00652183556508533,-8.60797786562579e-07,-9.56853630032387e-07,-1.60332549193023e-05,-1.60332549192979e-05,-6.56471080829363,0,0,0,0,0,1,8
826,0.0195147314938064,2.27883065171037e-06,2.00697571702059e-06,-4.79444396845792e-05,-4.79444396845476e-05,-3.77298552785195,0,0,0,0,0,1,8
826.2,0.0206654058306148,3.33790760232751e-07,3.97342640691391e-08,-5.07256260049147e-05,-5.0725626004858e-05,-4.31569803740142,0,0,0,0,0,1,8
826.4,0.0071612053667765,-2.16465812349244e-06,-2.27435540645586e-06,-1.7673693936938e-05,-1.7673693936914e-05,-6.63677799521832,0,0,0,0,0,1,8
826.6,-0.00324645722271763,-1.72916102171539e-06,-1.68957802356068e-06,7.7814955817027e-06,7.78149558172371e-06,-7.55752764819402,0,0,0,0,0,1,8
826.8,0.0115308533933496,2.51112535462509e-06,2.35329549948216e-06,-2.84379271624508e-05,-2.8437927162473e-05,-4.31179124381503,0,0,0,0,0,1,8
827,0.00386192937157813,-1.23384963814727e-06,-1.29387450193597e-06,-9.61704139333242e-06,-9.61704139333329e-06,-6.75989656513384,0,0,0,0,0,1,8
827.2,0.00532980668769959,2.7549490511357e-07,1.99571399356223e-07,-1.31542820679751e-05,-1.3154282067992e-05,-6.02186527342102,0,0,0,0,0,1,8
827.4,0.00963184191440254,7.73189770215652e-07,6.37741875383431e-07,-2.36597731155986e-05,-2.36597731156539e-05,-5.41785279982936,0,0,0,0,0,1,8
827.6,0.0117806595109555,4.35270102204264e-07,2.68326133258096e-07,-2.88985980977844e-05,-2.88985980978433e-05,-5.34423410209607,0,0,0,0,0,1,8
827.8,-0.00114521988017934,-2.12471944671169e-06,-2.11605732598975e-06,2.67730606565107e-06,2.67730606563599e-06,-7.804915173372,0,0,0,0,0,1,8
828,-0.014992842538526,-2.36848582715646e-06,-2.16441555156285e-06,3.64283066898759e-05,3.64283066898152e-05,-9.52789253510358,0,0,0,0,0,1,8
828.2,-0.0130300554131828,2.25325681129644e-07,4.09921693775145e-07,3.16983924982552e-05,3.16983924982697e-05,-8.56161562685872,0,0,0,0,0,1,8
828.4,-0.0172637729280314,-8.15865129587026e-07,-5.7432739298483e-07,4.2049464533947e-05,4.20494645339864e-05,-9.81095429546526,0,0,0,0,0,1,8
828.6,-0.0121133051928245,7.55348675404416e-07,9.28857517038769e-07,2.95092304734993e-05,2.9509230473536e-05,-8.95555707140447,0,0,0,0,0,1,8
828.8,-0.0118728909365184,-4.60897180503303e-08,1.21670302137455e-07,2.89464738355408e-05,2.89464738355937e-05,-9.56481398871474,0,0,0,0,0,1,8
829,-0.0169471659138301,-9.49403905932279e-07,-7.12516332605452e-07,4.13207715148638e-05,4.13207715148858e-05,-10.7421533691616,0,0,0,0,0,1,8
829.2,-0.00313217098873841,2.2437915677859e-06,2.29416685325329e-06,7.53211724693283e-06,7.53211724691967e-06,-8.17755948991682,0,0,0,0,0,1,8
829.4,-0.0102900629485099,-1.24530068368802e-06,-1.10404207388036e-06,2.50248139228548e-05,2.50248139228575e-05,-10.5565295341542,0,0,0,0,0,1,8
829.6,0.000389715979422703,1.75365435413341e-06,1.75245415910653e-06,-1.08090970797648e-06,-1.08090970799334e-06,-8.27312375305981,0,0,0,0,0,1,8
829.8,0.00940765878929103,1.54686492242131e-06,1.41677236193032e-06,-2.31475102124303e-05,-2.31475102124767e-05,-7.42211422367005,0,0,0,0,0,1,8
830,0.0284219591758329,3.34087309306643e-06,2.94433052039952e-06,-6.99457732645986e-05,-6.99457732646508e-05,-4.45844005942782,0,0,0,0,0,1,8
830.2,0.0256540832079747,-2.78591047567474e-07,-6.46297108184423e-07,-6.30592566354595e-05,-6.30592566354878e-05,-5.94403551238235,0,0,0,0,0,1,8
